   380 Fiducia            0.246  48  0.189  42  0.012  44 12.660  45 -0.030  49 -0.008  48 -0.019  45  0.058  84 1980-11-08T07:10:00   7 -9
   381 Myrrha             0.188  26  0.092  18 -0.012  19 12.712  23 -0.010  19 -0.004  23  0.012  22 -0.036  30 1981-05-09T08:44:00   5 -9
   382 Dodona             0.107  32  0.057  29  0.013  31 14.419  32  0.078  21  0.130  32  0.171  42  0.182  49 1980-10-19T10:30:00  15 -9
   383 Janina             0.233  29  0.123  43 -0.036  34 14.200  18 -0.055  28 -0.111  38 -0.167  36 -0.237  55 1981-12-19T04:16:00  13 -9
   383 Janina             0.234  29  0.126  25 -0.018  29 14.281  25 -0.067  34 -0.059  42 -0.057  32 -0.174  41 1981-12-20T03:50:00  15 -9
   386 Siegena            0.343  34  0.230  16  0.067   6 12.603   9 -0.016  10  0.044  16  0.068  11  0.087  16 1981-01-03T01:35:00   8 -9
   387 Aquitania          0.588  22  0.443  14  0.202  12 10.820  19  0.162  19  0.249  23  0.279  21  0.286  32 1981-05-05T09:12:00   5 -9
   388 Charybdis          0.184  17  0.139  18  0.042  22 12.747  18  0.018  37  0.000  31  0.043  40  0.069  82 1980-10-18T09:36:00   7 -9
   389 Industria          0.371  33  0.297  29  0.141  38 11.119  28  0.095  46  0.171  30  0.153  38  0.194  34 1981-12-20T09:14:00   5 -9
   389 Industria          0.422  25  0.339  20  0.175  21 10.968  21  0.143  26  0.163  22  0.139  27  0.193  28 1981-12-21T07:39:00   5 -9
   394 Arduina            0.524  59  0.399  33  0.188  24 12.842  80  0.165  38  0.152  47  0.167  51  0.247  89 1981-08-30T10:39:00   8 -9
   394 Arduina            0.397  25  0.304  24  0.128  26 12.211  22  0.083  33  0.028  53  0.023  44  0.075  40 1981-10-05T08:11:00   5 -9
   394 Arduina            0.434  43  0.350  35  0.154  36 12.877  30  0.167  27  0.109  27  0.104  19  0.174  41 1981-11-05T06:01:00   6 -9
   402 Chloe              0.454  28  0.305  21  0.134  16 12.919  14  0.130  17  0.178  18  0.189  16  0.177  18 1981-02-08T09:10:00   5 -9
   404 Arsinoe            0.134  27  0.069  21 -0.040  23 13.226  22  0.016  30  0.004  33  0.047  30  0.008  36 1981-12-21T11:25:00  15 -9
   405 Thia               0.266  20  0.159  17  0.011  14 11.903  12 -0.042  17 -0.024  18 -0.002  15  0.025  27 1980-12-25T08:16:00   7 -9
   406 Erna               0.198  41  0.165  22  0.092  24 13.754  27  0.113  27  0.174  25  0.201  31  0.176  48 1980-09-30T08:52:00  12 -9
   406 Erna               0.148  34  0.098  27  0.039  21 13.752  21  0.104  27  0.148  32  0.189  33  0.211  34 1980-10-01T09:20:00  10 -9
   407 Arachne            0.183  64  0.157  59  0.011  59 12.427  60 -0.182  49 -0.094  61 -0.097  79  0.104  86 1980-11-08T05:52:00   5 -9
   407 Arachne            0.230  28  0.130  37 -0.016  37 13.613  41 -0.005  18 -0.004  18 -0.019  22  0.091  28 1981-12-22T11:06:00  23 -9
   410 Chloris            0.354  42  0.227  55  0.055  54 13.590  60 -0.024  28 -0.028  32 -0.029  32 -0.011  33 1981-12-22T10:27:00  10 -9
   414 Liriope            0.299  33  0.247  22  0.078  16 14.710  14  0.029  19  0.040  32  0.046  27  0.070  42 1981-02-08T05:05:00  15 -9
   416 Vaticana           0.543  27  0.436  29  0.188  30 12.180  25  0.096  53  0.103  59  0.059  42  0.082  50 1981-10-05T10:00:00   4 -9
   417 Suevia            -9.999 -99  0.228  39  0.084  21 12.311  16  0.096  12  0.123  13 -9.999 -99 -9.999 -99 1980-03-17T10:43:00   4 -9
   418 Alemannia          0.037  32  0.042  23  0.004  22 13.945  23  0.040  30  0.101  46  0.139  33  0.153  43 1980-10-01T11:38:00  10 -9
   419 Aurelia            0.047  21 -0.006  28 -0.041  15 12.717  16  0.015  22  0.027  37  0.050  44  0.072  30 1980-09-29T10:45:00  10 -9
   419 Aurelia            0.051  18 -0.018  25 -0.038  14 13.659  19  0.012  18 -0.002  22 -0.038  29 -0.064  25 1980-12-30T03:27:00  10 -9
   419 Aurelia            0.050  21 -0.004  18 -0.040  13 13.693  12  0.030  16  0.003  18 -0.013  18 -0.030  19 1981-01-02T04:07:00   8 -9
   420 Bertholda          0.060  31  0.041  20  0.037  14 13.265  11  0.068  23  0.185  24  0.222  16  0.245  23 1980-12-28T09:43:00   5 -9
   420 Bertholda          0.034  16  0.019  15  0.014   9 13.132   7  0.098  11  0.154  18  0.219  12  0.239  13 1981-01-02T10:32:00   6 -9
   421 Zahringia          0.498  47  0.413  35  0.180  35 13.949  29  0.145  24  0.061  28  0.039  23  0.083  40 1981-11-05T05:51:00   6 -9
   423 Diotima            0.154  21  0.086  19  0.004  16 12.880  14  0.021  15  0.026  19 -0.005  14  0.013  17 1979-06-01T04:26:00   6 -9
   429 Lotis              0.297  20  0.203  20  0.069  23 12.646  17 -0.005  31  0.071  53  0.053  32  0.032  30 1981-10-05T09:27:00   4 -9
   431 Nephele            0.204  43  0.090  20 -0.032  18 12.148  27 -0.005  25 -0.012  28 -0.035  32 -0.113  27 1979-08-23T06:27:00   5 -9
   433 Eros               0.581  35  0.429  17  0.185  12 11.599  26  0.185  18  0.185  13  0.135  28  0.084  27 1979-08-23T06:43:00   4 -9
   433 Eros               0.741  45  0.573  33  0.252  26 12.311  17  0.229  33  0.226  34  0.161  30  0.186  29 1981-08-29T11:32:00   7 -9
   433 Eros               0.717  33  0.546  30  0.240  33 11.437  31  0.220  36  0.188  41  0.129  42  0.186  41 1981-09-26T11:51:00   8 -9
   433 Eros               0.702  17  0.549  19  0.234  15 11.388  17  0.248  26  0.190  36  0.137  37  0.183  42 1981-09-27T10:59:00   4 -9
   433 Eros               0.771  38  0.588  31  0.269  25  9.906  44  0.226  22  0.170  29  0.158  37  0.191  42 1981-11-26T05:58:00  10 -9
   433 Eros               0.790  29  0.590  46  0.278  39  9.850  26  0.247  50  0.229  35  0.129  56  0.146  45 1981-12-19T03:40:00   5 -9
   433 Eros               0.756  22  0.586  20  0.267  25 10.002  20  0.238  28  0.241  27  0.186  27  0.169  29 1981-12-20T04:09:00   5 -9
   433 Eros               0.810  21  0.617  20  0.279  19 10.357  29  0.210  20  0.163  30  0.136  32  0.125  30 1982-01-24T03:34:00   5 -9
   433 Eros               0.836  20  0.622  15  0.295   8 11.368  32  0.233  12  0.190  20  0.150  17  0.202   4 1982-03-21T03:27:00   5 -9
   434 Hungaria           0.161  26  0.086  20  0.055  14 13.749  12  0.088  15  0.135  21  0.154  16  0.181  18 1979-05-31T10:01:00   9 -9
   434 Hungaria           0.110  47  0.081  31  0.019  25 14.265  26  0.084  31  0.110  38  0.108  33  0.064  43 1981-01-03T09:44:00   7 -9
   434 Hungaria           0.170  24  0.085  29  0.050  23 13.766  16  0.095  16  0.101  16  0.115  22  0.156  15 1981-02-06T06:12:00   8 -9
   434 Hungaria           0.158  36  0.105  22  0.054  17 14.117  15  0.073  18  0.115  45  0.140  28  0.105  50 1981-02-08T06:31:00  10 -9
   442 Eichsfeldia        0.240  36  0.149  16  0.033  20 12.875  19  0.015  19  0.021  22  0.052  27  0.050  23 1982-05-15T06:17:00  10 -9
   442 Eichsfeldia        0.189  30  0.126  18  0.004  17 13.411  16  0.005  14  0.047  29  0.029  15  0.049  23 1982-05-23T06:27:00  10 -9
   443 Photographica      0.626  38  0.477  32  0.233  26 12.837  24  0.203  38  0.262  28  0.286  35  0.283  36 1980-12-16T07:43:00   4 -9
   443 Photographica      0.644  24  0.510  21  0.239  18 13.136  19  0.220  19  0.305  20  0.309  22  0.326  17 1980-12-27T06:37:00   8 -9
   444 Gyptis             0.163  24  0.107  22  0.001  21 12.818  22  0.005  23 -0.008  22  0.009  24  0.012  20 1980-12-27T09:24:00   8 -9
   446 Aeternitas         0.951  79  0.770  38  0.369  32 14.381  21  0.310  27  0.248  25  0.107  27 -0.001  31 1981-02-06T11:51:00  10 -9
   449 Hamburga           0.286  30  0.197  16  0.034  22 13.248  24  0.010  20  0.061  19  0.050  28  0.091  27 1982-01-26T03:56:00   8 -9
   451 Patientia          0.176  22  0.091  21 -0.042  19 11.252  21 -0.035  22 -0.060  19 -0.092  22 -0.058  18 1980-12-27T09:38:00   4 -9
   459 Signe              0.727  65  0.435  31  0.201  25 13.374  22  0.191  33  0.263  18  0.227  38  0.257  56 1981-12-23T11:21:00  15 -9
   462 Eriphyla          -9.999 -99  0.426  28  0.213  19 14.406  13  0.154   7  0.140  11 -9.999 -99 -9.999 -99 1980-03-17T04:50:00   6 -9
   466 Tisiphone          0.204  27  0.129  30  0.000  26 14.298  22 -0.022  40 -0.012  38  0.042  44  0.011  77 1980-10-18T12:05:00  12 -9
   469 Argentina         -9.999 -99  0.041  17 -0.020  16 12.382   9  0.043   6  0.059   7 -9.999 -99 -9.999 -99 1980-03-19T06:59:00   6 -9
   470 Kilia              0.600  26  0.482  23  0.235  27 13.895  22  0.174  34  0.248  32  0.250  26  0.280  26 1981-12-20T06:25:00  13 -9
   470 Kilia              0.492  65  0.448  33  0.202  27 14.002  24  0.163  37  0.151  30  0.168  38  0.207  55 1981-12-23T05:42:00  12 -9
   471 Papagena           0.639  17  0.464  17  0.163  21 10.646  15  0.140  29  0.135  48  0.116  32  0.124  30 1981-10-05T11:13:00   3 -9
   471 Papagena           0.567  34  0.395  30  0.145  34 10.071  36  0.129  29  0.098  22  0.058  21  0.104  32 1981-11-03T10:23:00   5 -9
   471 Papagena           0.550  41  0.398  34  0.148  29  9.791  45  0.113  28  0.034  35  0.041  40  0.047  46 1981-11-26T09:05:00   5 -9
   472 Roma               0.595  28  0.401  21  0.200  20 13.484  25  0.160  21  0.137  23  0.132  34  0.104  20 1981-05-09T07:17:00   4 -9
   475 Ocllo              0.082  72  0.073  65  0.002  66 16.209  58  0.158  61  0.220  77  0.124  68  0.217  68 1981-11-03T10:50:00  15 -9
   475 Ocllo              0.104  70  0.145  64  0.041  64 16.058  50  0.085  63  0.129  58  0.020  63  0.011  91 1981-11-05T10:43:00  21 -9
   476 Hedwig             0.253  18  0.177  27  0.035  22 12.853  15  0.075  15  0.096  10  0.099  17  0.113  15 1981-02-06T04:59:00   6 -9
   477 Italia             0.622  39  0.492  21  0.243  23 12.450  27  0.178  26  0.196  21  0.172  29  0.222  41 1980-09-30T07:14:00  14 -9
   478 Tergeste           0.467  40  0.344  52  0.137  52 12.992  58  0.177  26  0.248  21  0.162  28  0.216  33 1981-12-22T11:11:00  10 -9
   480 Hansa              0.492  24  0.379  30  0.178  24 13.277  18  0.142  18  0.109  19  0.077  23  0.166  19 1981-02-06T03:50:00   6 -9
   480 Hansa              0.585  27  0.416  19  0.206  15 12.978  13  0.162  12  0.087  13  0.086  16  0.170  17 1981-02-08T02:57:00   5 -9
   483 Seppina            0.480  29  0.403  19  0.201  14 13.421  33  0.220  19  0.258  17  0.266  24  0.302  30 1980-08-09T06:14:00  10 -9
   483 Seppina            0.464  20  0.374  22  0.188  18 13.246  19  0.192  26  0.200  37  0.254  39  0.293  43 1981-09-27T08:48:00   6 -9
   488 Kreusa            -9.999 -99  0.158  12  0.023  11 11.687   8 -0.002   8  0.019   9 -9.999 -99 -9.999 -99 1980-03-18T11:09:00   4 -9
   496 Gryphia            0.722  38  0.477  18  0.193  16 14.428  16  0.204  20  0.151  25  0.101  35  0.103  25 1980-09-16T10:07:00  10 -9
   497 Iva               -9.999 -99  0.044  36  0.028  38 12.525  46  0.064  40  0.122  49  0.116  53  0.164  65 1979-11-24T05:25:00   6 -9
   498 Tokio              0.270  21  0.216  16  0.081  13 12.407   9  0.096  14  0.128  18  0.124  14  0.085  27 1980-12-25T08:03:00   6 -9
   499 Venusia            0.039 115 -0.012  69 -0.068  48 15.394  43  0.031  57  0.058  69  0.092  66 -0.098  58 1979-08-22T09:05:00   4 -9
   499 Venusia            0.145 120  0.068  34  0.011  26 15.147  22  0.011  45  0.211  82  0.004  54  0.193  60 1980-09-06T12:00:00   7 -9
   499 Venusia            0.091  39  0.079  22  0.005  16 14.897  17  0.055  14  0.074  29  0.100  17  0.047  25 1980-09-14T11:21:00  12 -9
   499 Venusia            0.104  21  0.076  17 -0.023  21 14.188  16  0.047  37  0.073  35  0.118  39  0.129  74 1980-10-18T11:02:00  12 -9
   499 Venusia            0.137  21  0.114  23  0.015  19 14.711  19  0.037  22  0.078  26  0.027  25  0.055  32 1980-12-31T04:19:00  15 -9
   505 Cava               0.064  44  0.039  33  0.009  34 11.469  49  0.034  32  0.028  33  0.022  28 -0.014  36 1982-10-09T10:13:00   5 -9
   506 Marion             0.207  23  0.151  21  0.038  20 13.013  27  0.073  21  0.062  34  0.102  33  0.038  37 1982-01-24T07:01:00  15 -9
   508 Princetonia        0.315  38  0.174  17  0.069  21 12.501  20 -0.030  19 -0.014  20  0.025  24 -0.024  25 1982-05-15T06:56:00  10 -9
   509 Iolanda            0.416  40  0.376  33  0.186  35 12.584  35  0.153  31  0.161  40  0.117  39  0.223  67 1980-11-08T06:41:00   7 -9
   509 Iolanda            0.385  26  0.333  18  0.130  20 13.315  19  0.134  29  0.055  34  0.083  27  0.130  37 1981-12-21T09:41:00  10 -9
   511 Davida             0.304  18  0.201  20  0.048  16 10.694  19  0.035  20  0.045  16  0.049  19  0.041  25 1979-10-16T11:19:00   3 -9
   512 Taurinensis        0.778  28  0.613  24  0.305  26 11.796  24  0.162  26  0.134  38  0.074  37 -0.056  35 1981-09-26T06:20:00  10 -9
   512 Taurinensis        0.746  18  0.556  19  0.264  15 11.858  17  0.226  23  0.175  34  0.173  41  0.063  42 1981-09-27T06:00:00   5 -9
   514 Armida             0.126  21  0.023  15 -0.044  19 13.564  14  0.056  21  0.062  29  0.022  24  0.019  31 1981-04-04T09:10:00  10 -9
   515 Athalia            0.383 115  0.406  35  0.208  30 15.724  30  0.161  36  0.074  43  0.111  46  0.129  68 1980-09-16T06:48:00  16 -9
   519 Sylvania           0.368  35  0.308  19  0.164  17 13.057   9  0.120  16  0.078  24  0.046  18  0.065  28 1981-05-08T07:39:00   6 -9
   521 Brixia             0.229  35  0.162  26  0.033  13 10.533  19 -0.001  15  0.049  16  0.080  23  0.133  35 1980-10-30T09:31:00   6 -9
   522 Helga             -0.022  53  0.044  27 -0.018  24 15.627  20  0.092  35 -0.003  57  0.068  32 -0.024  70 1981-05-08T05:16:00  28 -9
   522 Helga              0.007  52  0.017  26  0.000  24 15.310  27  0.076  34  0.045  43  0.173  42  0.163  46 1982-06-20T04:26:00  25 -9
   526 Jena               0.198  36  0.121  19 -0.032  17 14.913  16 -0.013  17 -0.017  25 -0.068  26 -0.058  27 1980-12-31T10:50:00  14 -9
   529 Preziosa           0.481  31  0.338  21  0.106  16 15.104  22  0.171  25  0.202  31  0.160  27  0.075  28 1982-03-21T05:13:00  30 -9
   529 Preziosa           0.501  37  0.354  18  0.131  18 15.135  15  0.155  18  0.204  20  0.123  23  0.043  46 1982-03-23T04:52:00  25 -9
   530 Turandot           0.043  27  0.017  20 -0.070  22 14.240  21 -0.017  31 -0.022  34 -0.050  31 -0.049  41 1981-12-21T04:19:00  19 -9
   532 Herculina          0.532  42  0.407  29  0.169  13 10.361  26  0.148  25  0.102  30  0.137  36  0.088  31 1979-08-23T07:23:00   4 -9
   532 Herculina          0.447  19  0.328  19  0.131  20  8.962  25  0.168  19  0.145  36  0.123  33  0.158  37 1982-01-24T08:09:00   4 -9
   536 Merapi             0.132  28  0.071  19  0.004  12 14.012  20  0.064  17  0.070  28  0.120  19  0.145  13 1982-03-21T10:45:00  10 -9
   540 Rosamunde          0.714  66  0.522  32  0.244  26 13.363  23  0.176  41  0.161  27  0.119  38  0.133  53 1981-12-23T08:54:00  13 -9
   548 Kressida           0.650  31  0.482   7  0.215   5 12.712   7  0.165   9  0.141  12  0.104   9  0.090  14 1980-12-16T07:56:00   5 -9
   549 Jessonda           0.452  25  0.306  19  0.158  19 13.209  16  0.165  18  0.149  31  0.170  24  0.199  32 1980-01-17T10:43:00  10 -9
   551 Ortrud             0.123  28  0.085  14 -0.004  19 13.743  15  0.002  35  0.012  31  0.076  40  0.123  80 1980-10-18T06:33:00  12 -9
   554 Peraga             0.126  24  0.044  17 -0.070  19 13.036  19 -0.048  25 -0.005  22 -0.028  30 -0.041  33 1981-12-21T12:00:00   8 -9
   556 Phyllis            0.470  29  0.374  14  0.181  21 13.899  24  0.165  21  0.165  21  0.146  25  0.268  31 1982-01-26T03:41:00   8 -9
   558 Carmen            -9.999 -99  0.109  27  0.046  18 13.593  14  0.071   8  0.112  11 -9.999 -99 -9.999 -99 1980-03-17T09:48:00   6 -9
   558 Carmen            -9.999 -99  0.116  24  0.038  27 13.205  21  0.055  14  0.073  16 -9.999 -99 -9.999 -99 1980-04-12T07:58:00   4 -9
   558 Carmen             0.214  37  0.170  30  0.099  29 13.196  31  0.120  33  0.152  32  0.161  34  0.196  40 1982-10-10T08:16:00  15 -9
   559 Nanon              0.343  19  0.211  12  0.073  14 13.285  20  0.010  15  0.058  22  0.050  19  0.066  39 1981-05-09T07:49:00   5 -9
   562 Salome             0.438  37  0.319  19  0.117  26 15.058  26  0.110  26  0.134  25  0.090  31  0.096  31 1982-01-26T04:36:00  24 -9
   563 Suleika            0.572  37  0.378  20  0.162  21 13.282  25  0.178  23  0.160  28  0.146  25  0.124  27 1981-05-09T08:55:00   7 -9
   566 Stereoskopia       0.177  57  0.102  32  0.009  22 12.384  79  0.024  34  0.048  45  0.079  51  0.031  88 1981-08-30T08:12:00   7 -9
   566 Stereoskopia       0.261  47  0.161  34  0.079  35 13.392  28  0.017  24  0.039  23  0.054  16  0.003  40 1981-11-05T03:00:00   5 -9
   570 Kythera            0.318  63  0.223  34  0.071  25 13.913  80  0.144  39  0.260  47  0.340  52  0.278  93 1981-08-30T06:04:00  12 -9
   570 Kythera            0.365  38  0.288  30  0.110  31 14.370  28  0.151  33  0.186  51  0.202  47  0.004  62 1981-09-26T04:27:00  22 -9
   570 Kythera            0.410  27  0.320  25  0.144  18 14.374  20  0.140  28  0.190  37  0.284  43  0.188  51 1981-09-27T03:21:00  15 -9
   571 Dulcinea           0.463  38  0.418  27  0.199  16 13.087  21  0.177  21  0.110  29  0.115  25  0.085  40 1980-10-30T10:27:00  13 -9
   579 Sidonia           -9.999 -99  0.434  26  0.194  18 13.352  13  0.142   8  0.198   9 -9.999 -99 -9.999 -99 1980-03-17T04:24:00   7 -9
   579 Sidonia            0.538  27  0.334  17  0.110  19 13.096  22  0.106  17  0.139  24  0.103  32  0.006  32 1981-05-09T07:26:00   5 -9
   582 Olympia            0.685  37  0.512  53  0.225  53 12.584  58  0.228  23  0.243  25  0.213  28  0.275  26 1981-12-22T11:54:00  15 -9
   583 Klotilde           0.157  18  0.086  26 -0.010  21 12.792  13  0.021  13  0.013  13 -0.009  17 -0.026   8 1981-02-06T06:28:00   6 -9
   584 Semiramis          0.628  54  0.458  28  0.203  18 10.865  78  0.151  31  0.113  44  0.099  49  0.043  86 1981-08-30T03:41:00   5 -9
   588 Achilles          -0.100 172  0.092  54  0.128  43 16.074  42  0.073  49  0.268  87  0.447  67  0.364 117 1982-06-20T09:01:00  22 -9
   593 Titania            0.150  21  0.085  18 -0.021  14 12.075  16  0.018  15  0.041  18 -0.027  13 -0.018  19 1980-12-24T10:09:00   6 -9
   599 Luisa              0.547  25  0.439  21  0.212  20 13.399  26  0.182  20  0.272  32  0.280  32  0.247  38 1982-01-24T02:47:00  14 -9
   602 Marianna           0.237  45  0.157  38  0.021  40 12.397  40  0.035  39  0.075  50  0.095  51  0.172  75 1980-11-08T11:35:00  10 -9
   602 Marianna           0.297  22  0.180  27  0.035  21 13.128  14 -0.012  14  0.006  14  0.042  16  0.057  18 1981-02-06T04:09:00   6 -9
   602 Marianna           0.256  31  0.164  19  0.030  16 13.160  14  0.002  19  0.037  22  0.054  17  0.063  18 1981-02-08T03:08:00   5 -9
   606 Brangane           0.330  41  0.275  34  0.099  34 12.822  28  0.168  23  0.222  23  0.282  16  0.259  39 1981-11-05T06:56:00   5 -9
   613 Ginevra            0.132  66  0.032  21 -0.022  17 14.339  28  0.034  18  0.065  27  0.068  26  0.068  30 1980-09-15T04:50:00  11 -9
   616 Elly               0.477  32  0.409  30  0.207  19 13.999  22  0.178  23  0.170  28  0.173  31  0.244  28 1980-12-30T10:03:00  10 -9
   616 Elly               0.557  38  0.464  21  0.240  16 14.222  14  0.188  18  0.191  23  0.161  18  0.220  23 1981-01-03T05:49:00  10 -9
   617 Patroclus         -0.034  62  0.049  22  0.041  21 16.134  15  0.087  22  0.152  36  0.136  34  0.128  47 1980-12-16T11:38:00  29 -9
   617 Patroclus          0.073  73 -0.001  47 -0.001  44 15.937  43  0.165  57  0.264  83  0.103  71 -0.134 120 1981-01-03T09:17:00  15 -9
   617 Patroclus          0.127  53  0.132  50  0.134  47 16.102  44 -0.056  65  0.099  74  0.107  61 -0.019 110 1982-01-25T12:04:00  20 -9
   618 Elfriede           0.202  24  0.132  16  0.022  18 13.088  17  0.016  30  0.066  25 -0.001  29 -0.004  35 1981-12-21T08:13:00  10 -9
   622 Esther             0.457  27  0.371  25  0.145  29 12.812  25  0.179  30  0.135  29  0.091  32  0.249  29 1981-12-20T04:56:00   5 -9
   624 Hektor             0.096  57  0.154  21  0.136  17 14.655  21  0.161  22  0.281  27  0.416  25  0.420  32 1982-06-20T10:55:00  20 -9
   626 Notburga           0.176  23  0.120  20  0.027  18 12.596  20  0.048  20  0.049  17  0.057  22  0.057  17 1980-12-27T09:50:00   5 -9
   631 Philippina         0.497  25  0.410  17  0.199  12 12.449  10  0.180  12  0.159  17  0.176  14  0.243  14 1981-02-08T07:30:00   5 -9
   635 Vundtia            0.160  48  0.086  24 -0.018  26 14.369  29  0.021  34  0.014  36 -0.022  33 -0.017  67 1980-09-30T03:41:00  16 -9
   635 Vundtia            0.198  41  0.159  27  0.042  22 14.302  24 -0.002  26  0.078  40  0.091  38  0.062  42 1980-10-01T03:28:00  15 -9
   639 Latona             0.568  55  0.439  30  0.184  20 12.687  79  0.184  37  0.284  43  0.212  48  0.239  86 1981-08-30T10:27:00   5 -9
   639 Latona             0.483  18  0.376  19  0.141  15 12.146  17  0.167  22  0.209  34  0.180  37  0.169  42 1981-09-27T09:24:00   5 -9
   640 Brambilla          0.429  43  0.327  20  0.082  16 14.070  18  0.021  19 -0.014  27  0.021  33  0.007  40 1980-10-01T05:38:00  15 -9
   643 Scheherezade       0.206  59  0.120  31  0.006  28 15.785  22  0.102  31  0.092  66  0.127  32  0.154  65 1980-11-02T04:11:00  16 -9
   648 Pippa              0.128  44  0.073  31  0.001  31 15.836  25  0.032  33  0.069  46  0.026  42  0.108  49 1980-11-02T02:36:00  25 -9
   650 Amalasuntha        0.069 251 -0.034 208 -0.125 198 17.258 196  0.065 217 -0.107 305  0.095 246 -9.999 -99 1982-01-25T11:34:00  10 -9
   650 Amalasuntha       -0.108 151 -0.117 135 -0.162 134 17.195 135  0.156 167  0.388 217 -0.207 225 -0.433 409 1982-01-26T11:58:00  40 -9
   651 Antikleia          0.799  83  0.488  48  0.205  46 15.138  46  0.222  54  0.300  74  0.235  60  0.107  92 1980-11-08T02:47:00  30 -9
   653 Berenike           0.514  31  0.395  20  0.167  15 14.268  22  0.162  18  0.203  23  0.172  22  0.141  18 1982-03-21T03:57:00  20 -9
   654 Zelinda            0.230  40  0.169  30  0.045  22 12.689  28 -0.025  26 -0.003  22 -0.034  35 -0.043  29 1979-08-23T04:59:00  11 -9
   654 Zelinda            0.213  42  0.120  36  0.019  37 11.398  38  0.076  34  0.044  44  0.036  36  0.062  72 1980-11-08T11:16:00   7 -9
   654 Zelinda            0.179  16  0.102  16  0.000  11 10.188   9  0.000  13  0.037  18  0.040  15  0.059  25 1980-12-25T07:53:00   4 -9
   659 Nestor             0.184  84  0.090  41  0.047  35 16.478  24  0.030  41  0.051  64  0.156  41 -0.015  69 1981-03-29T10:46:00  30 -9
   660 Crescentia         0.524  21  0.424  19  0.186  15 13.746  13  0.203  17  0.204  21  0.182  22  0.247  21 1980-12-31T10:27:00   8 -9
   661 Cloelia            0.523  25  0.331  28  0.129  21 13.831  14  0.145  15  0.151   9  0.163  17  0.158  14 1981-02-06T05:13:00   8 -9
   663 Gerlinde           0.071  39  0.030  41 -0.013  32 13.493  27  0.033  20  0.082  21  0.072  24  0.085  23 1982-03-24T05:08:00   7 -9
   664 Judith             0.108  27  0.076  19  0.044  17 13.568  21  0.010  28  0.070  35  0.002  27  0.081  41 1981-05-05T09:30:00   5 -9
   664 Judith             0.107  24  0.063  16  0.023  16 13.431  21  0.006  24  0.013  30  0.021  27  0.071  24 1981-05-06T09:40:00   8 -9
   675 Ludmilla           0.529  44  0.404  36  0.179  36 10.872  51  0.149  34  0.174  32  0.157  31  0.180  40 1982-10-09T09:31:00   5 -9
   686 Gersuind           0.463  13  0.349  14  0.171  18 12.117  14  0.149  34  0.222  28  0.279  44  0.279  80 1980-10-18T07:26:00   6 -9
   686 Gersuind           0.432  51  0.376  45  0.169  47 12.875  46  0.119  40  0.208  44  0.236  68  0.344  87 1980-11-08T04:35:00   7 -9
   687 Tinette           -0.117  47  0.023  26 -0.006  23 14.348  29  0.063  20  0.083  25  0.070  31  0.012  30 1981-11-04T03:28:00   8 -9
   687 Tinette            0.006  57  0.099  36  0.022  36 14.588  30  0.082  29  0.096  26  0.163  20  0.111  48 1981-11-05T03:38:00  13 -9
   692 Hippodamia         0.468  36  0.377  30  0.175  24 14.586  24  0.194  31  0.121  45  0.167  44  0.129  51 1981-09-27T09:46:00  15 -9
   695 Bella             -9.999 -99  0.395  27  0.203  28 13.863  22  0.149  14  0.120  17 -9.999 -99 -9.999 -99 1980-04-12T06:44:00   6 -9
   699 Hela               0.324 152  0.183 100  0.075  97 14.798  91  0.151 105  0.125 130 -0.011 104 -0.134 155 1982-05-15T10:55:00  10 -9
   699 Hela               0.474  55  0.339  32  0.167  29 14.436  38  0.176  26  0.117  30  0.092  33  0.093  48 1982-05-21T10:55:00  20 -9
   699 Hela               0.524  51  0.373  21  0.204  21 14.305  27  0.150  17  0.099  33  0.069  26  0.045  33 1982-05-23T10:24:00  20 -9
   702 Alauda             0.167  23  0.105  21 -0.009  16 12.287  19  0.023  21  0.015  22 -0.008  21  0.014  34 1979-10-16T04:01:00   5 -9
   702 Alauda             0.158  22  0.091  17 -0.025  13 12.182  11 -0.005  16 -0.006  20 -0.001  14 -0.019  24 1980-12-25T07:30:00   6 -9
   704 Interamnia         0.053  27 -0.008  19 -0.051   6 10.242   7  0.004  11 -0.042  14 -0.063  18 -0.119  26 1979-08-22T05:21:00   5 -9
   704 Interamnia         0.083  36  0.013  22 -0.038  24 11.010  29  0.006  27 -0.020  21  0.003  32 -0.049  43 1980-09-30T12:04:00   5 -9
   704 Interamnia         0.081  26  0.016  25 -0.029  19 10.366  10 -0.029  24 -0.032  21 -0.083  25 -0.088  30 1980-12-26T05:52:00   4 -9
   705 Erminia            0.127  32  0.089  32 -0.007  34 12.614  35  0.037  23  0.057  26  0.088  41  0.114  47 1980-10-19T07:43:00   6 -9
   712 Boliviana          0.309  37  0.236  19  0.101  22 11.166  26  0.033  27  0.068  18  0.081  28  0.088  41 1980-09-30T07:36:00   5 -9
   712 Boliviana          0.236  38  0.172  26  0.053  11 10.888  18  0.020  20  0.072  33  0.064  33  0.086  46 1980-10-30T08:36:00   7 -9
   713 Luscinia           0.115  24  0.062  16 -0.011  18 14.086  22  0.044  26  0.002  36 -0.013  30  0.025  27 1981-05-06T08:58:00   8 -9
   714 Ulula             -9.999 -99  0.355  70  0.133  67 12.911  75  0.186   8  0.202  10 -9.999 -99 -9.999 -99 1980-05-13T08:58:00   4 -9
