  1556 Wingolfia         0.081  43  0.034  20  0.035  18  0.042  24  0.067  33  0.122  26 -0.007  42 2 -9 
  1564 Srbija            0.200  34  0.145  30  0.025  34  0.058  29  0.114  27  0.087  21  0.097  33 1 -9 
  1576 Fabiola           0.081  44  0.012  39 -0.095  39 -0.061  50 -0.078  82 -0.147  66 -0.255  86 1 -9 
  1578 Kirkwood          0.279  95  0.214  28  0.121  17  0.191  18  0.307  26  0.431  32  0.453  35 2 -9 
  1579 Herrick          -0.016  94  0.050  24 -0.030  17 -0.006  26 -0.007  33  0.003  26 -0.006  38 1 -9 
  1581 Abanderada        0.112  49  0.122  38 -0.016  36 -0.114  44 -0.193  80 -0.135  53 -0.175  96 1 -9 
  1583 Antilochus        0.183  41  0.095  22  0.067  20  0.165  23  0.279  32  0.377  25  0.368  34 2 -9 
  1584 Fuji              0.520  24  0.402  18  0.189  19  0.159  31  0.139  21  0.070  33  0.111  30 1 -9 
  1601 Patry             0.799  69  0.558  35  0.287  33  0.216  27  0.194  37  0.182  36  0.161  42 1 -9 
  1604 Tombaugh          0.270  40  0.221  19  0.066  16  0.126  20  0.133  35  0.094  28 -0.014  41 2 -9 
  1606 Jekhovsky         0.315  31  0.233  22  0.062  19  0.019  21  0.045  22  0.027  18  0.048  27 2 -9 
  1615 Bardwell          0.183  33  0.115  28  0.001  24  0.003  25 -0.051  33 -0.036  29 -0.113  46 2 -9 
  1619 Ueta              0.710  40  0.554  35  0.233  36  0.187  29  0.196  29  0.060  45  0.136  52 1 -9 
  1620 Geographos       -9.999 -99  0.466  57  0.249  49  0.183  49  0.092  55 -9.999 -99 -9.999 -99 1 -9 
  1625 The NORC         -9.999 -99  0.233  13  0.103  11 -0.011   8  0.034  14 -9.999 -99 -9.999 -99 1 -9 
  1627 Ivar              0.654  26  0.457  19  0.200  21  0.176  39  0.094  35  0.119  46  0.209  78 1 -9 
  1644 Rafita            0.468  31  0.387  35  0.199  29  0.148  22  0.082  26  0.053  24  0.149  23 1 -9 
  1650 Heckmann         -0.022  24 -0.062  16 -0.062  12  0.026  18 -0.041  31 -0.050  23 -0.176  40 2 -9 
  1655 Comas Sola       -0.008  94  0.022  22 -0.033  15  0.027  22 -0.005  28  0.008  21  0.093  34 1 -9 
  1657 Roemera           0.502 387  0.325 149  0.086 135  0.169 173 -0.070 308 -0.079 206 -0.495 767 2 -9 
  1665 Gaby              0.567  30  0.440  23  0.180  23  0.145  30  0.142  31  0.115  31  0.093  42 1 -9 
  1691 Oort              0.244  50  0.114  32  0.008  26 -0.018  25 -0.056  31 -0.086  28 -0.128  35 1 -9 
  1693 Hertzsprung       0.208  43  0.159  21  0.055  23 -0.008  25 -0.002  40 -0.078  51 -0.174  42 1 -9 
  1700 Zvezdara          0.204  23  0.160  17  0.048  12  0.050  16  0.098  20  0.060  26  0.086  28 2 -9 
  1711 Sandrine          0.592  52  0.397  34  0.181  30  0.149  37  0.089  55  0.013  45 -0.062  68 2 -9 
  1724 Vladimir          0.009 164  0.072  60  0.020  47 -0.014  80 -0.174 111 -0.277 204 -0.070 183 1 -9 
  1740 Paavo Nurmi      -9.999 -99 -0.071  14 -0.063  11 -0.010  16  0.004  16 -9.999 -99 -9.999 -99 1 -9 
  1746 Brouwer           0.066  43  0.072  19  0.046  15  0.135  24  0.273  25  0.376  23  0.418  28 2 -9 
  1748 Mauderli          0.223  69  0.109  39  0.059  39  0.105  24  0.267  24  0.238  45  0.267  63 2 -9 
  1754 Cunningham        0.090  31  0.076  25  0.028  24  0.076  32  0.101  60  0.073  39 -0.003  70 2 -9 
  1768 Appenzella        0.003  40 -0.036  42 -0.061  37 -0.008  42 -0.047  48 -0.050  43 -0.050  53 1 -9 
  1794 Finsen            0.233  29  0.124  22  0.022  22 -0.028  28 -0.020  35 -0.044  33 -0.050  37 1 -9 
  1796 Riga              0.040  43  0.082  24  0.002  28  0.056  30  0.095  45 -0.029  43 -0.077  75 1 -9 
  1815 Beethoven         0.118  33  0.060  29 -0.059  33  0.021  40  0.020  44 -0.032  40 -0.114  43 1 -9 
  1842 Hynek             0.665  56  0.502  21  0.204  12  0.191  17  0.131  24  0.119  26  0.035  46 1 -9 
  1862 Apollo            0.746  25  0.434   5  0.153   5  0.091   4 -0.042   5 -0.163  14 -0.168   6 2 -9 
  1863 Antinous          0.358  33  0.255  20  0.095  16  0.115  12  0.024  15 -0.032  14  0.009  23 2 -9 
  1865 Cerberus          0.440  68  0.307  23  0.122  19  0.132  24  0.054  31  0.046  28  0.122  34 2 -9 
  1867 Deiphobus         0.101  28  0.066  17  0.038  14  0.174  18  0.290  23  0.341  19  0.346  26 3 -9 
  1902 Shaposhnikov     -9.999 -99  0.011  24  0.022  23  0.093  19  0.127  20 -9.999 -99 -9.999 -99 2 -9 
  1911 Schubart          0.114  68  0.041  29  0.028  23  0.054  29  0.106  53  0.030  31  0.055  47 1 -9 
  1915 Quetzalcoatl      0.393 118  0.262  75  0.066  71  0.268  97  0.142 149  0.087 106 -0.111 192 1 -9 
  1919 Clemence         -9.999 -99  0.126  24  0.078  19  0.080  20  0.155  22 -9.999 -99 -9.999 -99 1 -9 
  1920 Sarmiento        -9.999 -99  0.098  22  0.048  18  0.074  20  0.113  24 -9.999 -99 -9.999 -99 1 -9 
  1943 Anteros           0.682  73  0.399  30  0.172  25  0.164  30  0.161  50  0.163  39  0.083  60 2 -9 
  1963 Bezovec           0.233  28  0.186  23  0.065  28 -0.033  31  0.018  30 -0.005  29  0.058  25 1 -9 
  1990 Pilcher           0.677  61  0.467  31  0.188  27  0.202  28  0.119  40  0.047  33  0.005  46 2 -9 
  2001 Einstein          0.183  29  0.096  19  0.037  17  0.088  21  0.122  25  0.120  22  0.167  30 2 -9 
  2010 Chebyshev         0.133  62  0.159  45  0.032  41 -0.004  46 -0.111  72 -0.172  67 -0.379 101 1 -9 
  2035 Stearns           0.221  47  0.147  34  0.075  35  0.086  28  0.154  33  0.135  24  0.150  46 1 -9 
  2048 Dwornik           0.146  52  0.078  17  0.042  16  0.068  20  0.131  24  0.057  35 -0.015  60 3 -9 
  2050 Francis           0.520  53  0.409  25  0.204  20  0.131  24 -0.011  49 -0.002  30  0.014  52 1 -9 
  2052 Tamriko           0.498  34  0.371  29  0.156  25  0.120  27  0.089  30  0.086  27  0.086  35 1 -9 
  2060 Chiron           -9.999 -99  0.100  27  0.028  22  0.005  28 -0.017  46 -9.999 -99 -9.999 -99 4 -9 
  2067 Aksnes           -0.028  47  0.018  28 -0.014  25  0.116  31  0.150  52  0.214  31  0.168  48 2 -9 
  2081 Sazava           -0.016  27 -0.060  23 -0.079  19 -0.007  30  0.044  48 -0.059  42 -0.131  59 1 -9 
  2083 Smither           0.118  46  0.066  18  0.050  17  0.098  15  0.092  16  0.082  39  0.076  56 2 -9 
  2090 Mizuho            0.650  44  0.481  24  0.204  18  0.219  19  0.196  20  0.178  37  0.160  29 1 -9 
  2100 Ra-Shalom         0.208  40  0.139  23  0.035  16  0.055  24  0.059  30  0.027  28  0.003  35 2 -9 
  2111 Tselina           0.542  34  0.372  31  0.129  27  0.163  28  0.182  35  0.160  28  0.022  41 1 -9 
  2131 Mayall            0.510  43  0.426  16  0.204  13  0.193  18  0.216  23  0.237  22  0.312  30 2 -9 
  2139 Makharadze        0.017  47 -0.005  32 -0.032  31 -0.042  38 -0.022  46 -0.089  43 -0.095  55 2 -9 
  2156 Kate              0.721  43  0.551  36  0.250  39  0.203  35  0.174  37  0.136  30  0.159  43 1 -9 
  2196 Ellicott          0.096  55  0.039  38 -0.003  40  0.038  41 -0.001  56  0.101  43 -0.065  92 1 -9 
  2207 Antenor           0.115  23  0.092  15  0.058  14  0.151  17  0.289  20  0.344  20  0.323  29 3 -9 
  2208 Pushkin           0.138  30  0.113  25  0.075  21  0.194  27  0.302  38  0.425  26  0.473  38 2 -9 
  2223 Sarpedon          0.056  51  0.138  22  0.118  19  0.175  21  0.335  22  0.279  43  0.101  72 3 -9 
  2241 Alcathous         0.099  22  0.081  19  0.071  14  0.134  19  0.300  23  0.351  20  0.297  26 3 -9 
  2246 Bowell            0.115  25  0.106  17  0.072  16  0.167  19  0.313  21  0.374  19  0.429  25 2 -9 
  2260 Neoptolemus       0.409 293  0.248 119  0.121 101  0.202 119  0.378 128  0.412 133  0.352 175 1 -9 
  2266 Tchaikovsky       0.170  24  0.138  14  0.083  15  0.180  24  0.283  22  0.409  20  0.487  36 2 -9 
  2272 Montezuma         0.460  85  0.481  25  0.213  30  0.224  36  0.131  61  0.050  51  0.072  69 1 -9 
  2278 Gotz             -9.999 -99 -0.012  31 -0.040  26 -0.049  34 -0.079  50 -9.999 -99 -9.999 -99 2 -9 
  2279 Barto            -9.999 -99 -0.044  18 -0.058  14  0.013  21 -0.029  20 -9.999 -99 -9.999 -99 1 -9 
  2311 El Leoncito       0.123  40  0.087  34  0.081  38  0.162  34  0.285  34  0.365  29  0.388  48 1 -9 
  2312 Duboshin          0.100  29  0.101  18  0.060  16  0.157  18  0.269  22  0.376  20  0.443  27 3 -9 
  2345 Fucik             0.451  33  0.349  18  0.136  24  0.083  25  0.091  32  0.068  28  0.092  27 1 -9 
  2357 Phereclos         0.093  35  0.070  21  0.043  21  0.192  26  0.321  35  0.361  32  0.370  45 2 -9 
  2363 Cebriones        -9.999 -99  0.127  30  0.082  23  0.188  26  0.325  31 -9.999 -99 -9.999 -99 1 -9 
  2375 Radek             0.114  25  0.081  18  0.055  17  0.156  15  0.285  19  0.333  20  0.361  18 2 -9 
  2379 Heiskanen         0.248  29  0.103  12 -0.025  13  0.023  14 -0.032  12 -0.053  22 -0.047  22 2 -9 
  2405 Welch             0.200  51  0.127  35  0.025  38 -0.054  50 -0.045  80 -0.146  57 -0.214  91 1 -9 
  2407 Haug              0.170  66  0.074  32  0.028  27  0.081  41  0.057  29  0.048  42  0.049  65 1 -9 
  2411 Zellner          -9.999 -99  0.585  37  0.260  34  0.214  38  0.201  35 -9.999 -99 -9.999 -99 1 -9 
  2449 Kenos             0.159  68  0.154  26  0.022  20  0.125  25  0.142  41  0.115  33  0.070  62 3 -9 
  2491 Tvashtri          0.206  31  0.139  30  0.085  26  0.061  26  0.102  33  0.117  25  0.094  35 1 -9 
  2501 Lohja            -9.999 -99  0.750  32  0.398  30  0.311  31  0.295  28 -9.999 -99 -9.999 -99 1 -9 
  2510 Shandong          0.645  38  0.469  25  0.218  21  0.200  21  0.173  28  0.130  25  0.187  27 1 -9 
  2577 Litva            -9.999 -99  0.245  18  0.117  14  0.189  16  0.203  23 -9.999 -99 -9.999 -99 1 -9 
  2674 Pandarus         -9.999 -99  0.134  25  0.087  23  0.185  25  0.306  25 -9.999 -99 -9.999 -99 2 -9 
  2735 Ellen            -9.999 -99  0.347 139  0.157 124  0.400 127  0.658 189 -9.999 -99 -9.999 -99 1 -9 
  2744 Birgitta         -9.999 -99  0.546  41  0.243  39  0.222  44  0.114  46 -9.999 -99 -9.999 -99 1 -9 
  2760 Kacha            -9.999 -99  0.099  10  0.047   9  0.101  10  0.163  10 -9.999 -99 -9.999 -99 3 -9 
  2809 Vernadskij       -9.999 -99  0.010  40 -0.027  31  0.040  40 -0.050  53 -9.999 -99 -9.999 -99 1 -9 
  2830 Greenwich        -9.999 -99  0.421  19  0.199  18  0.187   8  0.180  15 -9.999 -99 -9.999 -99 1 -9 
  2893 Peiroos          -9.999 -99  0.088  26  0.056  14  0.195  22  0.322  21 -9.999 -99 -9.999 -99 2 -9 
  3102 Krok              0.720  44  0.466  25  0.173  17  0.161  25  0.022  32 -0.042  30 -0.107  52 2  2 
  3123 Dunham           -9.999 -99 -0.011  26 -0.081  19 -0.008  26 -0.074  43 -9.999 -99 -9.999 -99 2  3 
  3124 Kansas            0.375  62  0.236  36  0.075  36  0.067  39 -0.009  69  0.060  53  0.023  94 2  4 
  3169 Ostro            -9.999 -99  0.189  14  0.102  10  0.148  12  0.187  18 -9.999 -99 -9.999 -99 2  5 
  3199 Nefertiti         0.475  54  0.441  27  0.271  25  0.093  32  0.138  40  0.005  41  0.028  59 2  6 
  3288 Seleucus          0.757  18  0.524   9  0.249  10  0.189   9  0.112  10  0.044  11  0.044  10 3  7 
  3757 ---              -9.999 -99  0.497   6  0.194   4  0.130   5  0.005   5 -9.999 -99 -9.999 -99 3  8 
  4015 Wilson-Harrington-9.999 -99  0.060  13 -0.012  12  0.013  14  0.035  19 -0.005  15 -0.042  25 3  9 
  4688 ---               0.372 126  0.505  18  0.275  15  0.117  16 -0.106  20 -0.334  48 -0.546 103 2 10 
