  1146 Biarmia            -1.057  1.908  0.055  0.434 -0.008 -0.102  0.106 0
  1167 Dubiago             1.277  3.207 -0.204 -0.150 -0.219  0.094  0.096 0
  1170 Siva                1.798 -1.250 -0.103  0.555 -0.003  0.108 -0.023 0
  1171 Rusthawelia        -1.182  1.340 -0.081  0.304 -0.124 -0.027 -0.041 0
  1172 Aneas               1.192  2.611 -0.612 -0.313 -0.262 -0.148 -0.094 0
  1177 Gonnessia          -1.989  0.252 -1.238 -0.306  0.429  0.434  0.124 0
  1180 Rita               -1.463  1.778 -0.338  0.566 -0.716  0.318 -0.479 0
  1185 Nikko               3.481 -1.187 -0.081 -0.153 -0.194 -0.223 -0.027 0
  1212 Francette          -0.226  2.139 -0.686 -0.108  0.009  0.162  0.074 0
  1215 Boyer               2.094 -0.898 -0.260  0.645  0.040 -0.129 -0.070 0
  1245 Calvinia            0.763 -1.177  0.199  0.320 -0.004  0.131  0.106 0
  1251 Hedera             -0.625  0.514  0.026 -0.120 -0.050 -0.147  0.134 0
  1256 Normannia           1.713  3.560  0.133  0.056 -0.010 -0.103  0.030 0
  1266 Tone               -0.778  0.677  0.394  0.287 -0.136 -0.047 -0.128 0
  1268 Libya              -2.022  1.088 -0.444  0.363 -0.016  0.002 -0.074 0
  1269 Rollandia           2.180  3.252  0.576 -0.153 -0.246  0.060 -0.043 0
  1275 Cimbria            -0.711  0.981 -0.021  0.015 -0.022  0.137 -0.017 0
  1277 Dolores            -0.696 -0.273  0.174 -0.080  0.137 -0.070 -0.029 0
  1284 Latvia              1.136  1.115 -0.250 -0.433  0.135  0.184 -0.081 0
  1307 Cimmeria            2.970 -1.118  0.151  0.104  0.521  0.381 -0.158 0
  1336 Zeelandia           0.290 -1.292 -0.237  0.880  0.038  0.039  0.208 0
  1355 Magoeba            -0.095  1.651 -0.373  0.029  0.066  0.061  0.047 0
  1391 Carelia             1.857 -0.561  0.038  0.157 -0.221  0.087 -0.009 0
  1453 Fennia              4.476  0.004 -0.200  0.357  0.347 -0.231 -0.054 0
  1493 Sigrid             -3.113  0.154 -0.454  0.242 -0.034  0.158  0.045 0
  1508 Kemi               -3.386 -0.583 -0.311  0.528  0.031 -0.248  0.187 0
  1509 Esclangona          3.003 -0.427  0.311 -0.172  0.044  0.349 -0.022 0
  1512 Oulu               -0.295  1.765 -0.175 -0.221 -0.178  0.401  0.064 0
  1556 Wingolfia          -1.750  0.677 -0.659 -0.423 -0.530 -0.136  0.141 0
  1564 Srbija             -0.904  0.587 -0.106 -0.118  0.260  0.158 -0.089 0
  1578 Kirkwood            3.457  3.541  0.398 -0.176 -0.089 -0.379  0.059 0
  1579 Herrick            -3.124  0.245 -0.149  0.146 -0.200  0.064 -0.328 0
  1583 Antilochus          2.135  3.533 -0.037 -0.201  0.044 -0.317  0.202 0
  1584 Fuji                1.524 -1.154 -0.197  0.236  0.003  0.295  0.002 0
  1601 Patry               3.786 -1.528 -0.031 -0.210 -0.170 -0.120  0.238 0
  1604 Tombaugh           -0.282 -0.189 -1.125 -0.283  0.128 -0.018 -0.186 0
  1606 Jekhovsky          -1.209 -0.682  0.382 -0.180  0.032  0.124 -0.085 0
  1615 Bardwell           -3.099 -1.159 -0.370 -0.069 -0.185 -0.273 -0.067 0
  1644 Rafita              1.196 -1.176  0.209  0.694 -0.346  0.214  0.000 0
  1650 Heckmann           -4.137 -0.372 -1.370  0.141 -0.104 -0.213  0.035 0
  1655 Comas Sola         -2.710  0.706  0.108  0.761 -0.035  0.004 -0.172 0
  1665 Gaby                1.673 -1.166 -0.106 -0.220  0.003 -0.015 -0.100 0
  1691 Oort               -3.313 -1.609 -0.209 -0.093 -0.012 -0.023  0.117 0
  1700 Zvezdara           -0.993  0.249 -0.025 -0.037  0.096  0.314 -0.070 0
  1746 Brouwer             1.756  4.061  0.332 -0.070 -0.040 -0.131 -0.020 0
  1794 Finsen             -2.790 -1.043  0.186 -0.187 -0.053  0.145  0.098 0
  1842 Hynek               2.120 -1.833 -0.561 -0.210 -0.037 -0.355 -0.097 0
  1862 Apollo             -0.898 -4.338 -0.362  0.204  0.363 -0.042  0.294 0
  1863 Antinous           -0.822 -1.419 -0.424  0.672  0.048  0.041  0.008 0
  1865 Cerberus            0.328 -0.914  0.125  0.673  0.024 -0.170  0.057 0
  1867 Deiphobus           1.733  3.657 -0.391 -0.027  0.252 -0.102  0.045 0
  1963 Bezovec            -1.899 -0.610  0.783 -0.152 -0.227  0.449 -0.034 0
  2001 Einstein           -0.486  1.144 -0.052  0.248  0.154  0.070  0.137 0
  2035 Stearns            -0.015  0.940 -0.120 -0.095  0.020  0.283  0.104 0
  2052 Tamriko             0.829 -1.125  0.055  0.028 -0.138 -0.106 -0.009 0
  2090 Mizuho              3.022 -0.785 -0.339 -0.023  0.175 -0.233 -0.029 0
  2100 Ra-Shalom          -1.571 -0.267 -0.420 -0.012  0.059  0.106 -0.016 0
  2111 Tselina             1.479 -0.710 -0.885 -0.701  0.299 -0.301 -0.045 0
  2131 Mayall              3.243  0.550  0.420  0.213 -0.102 -0.014 -0.083 0
  2207 Antenor             1.719  3.426 -0.285 -0.318  0.068 -0.006  0.021 0
  2208 Pushkin             2.842  4.253  0.219  0.153 -0.021 -0.353  0.045 0
  2241 Alcathous           1.637  3.418 -0.358 -0.600 -0.089  0.141  0.068 0
  2246 Bowell              2.393  3.967  0.118 -0.018  0.096  0.073  0.016 0
  2266 Tchaikovsky         2.810  4.013  0.530  0.219 -0.043 -0.342  0.044 0
  2311 El Leoncito         2.114  3.675  0.009 -0.050 -0.102 -0.041  0.146 0
  2312 Duboshin            2.104  3.956  0.387  0.163 -0.038 -0.202 -0.025 0
  2345 Fucik               0.386 -0.964  0.286 -0.094 -0.052  0.118 -0.072 0
  2357 Phereclos           2.115  3.938 -0.499 -0.017  0.313 -0.025  0.019 0
  2375 Radek               1.759  3.542 -0.117 -0.056  0.151  0.035  0.071 0
  2379 Heiskanen          -2.823 -0.948 -0.176  0.273  0.372 -0.269  0.076 0
  2491 Tvashtri           -0.585  0.484 -0.091 -0.173 -0.342  0.155  0.136 0
  2510 Shandong            2.768 -0.989  0.015  0.277  0.121  0.043  0.081 0
  3288 Seleucus            2.201 -2.597 -0.298  0.142 -0.018  0.017  0.186 2
