   80 B 1983-11-07 1.2212 1.2022 1.1876 1.1716 1.1672 1.1585 1.1991 1.2233 1.2481 1.2530 1.2668 1.2893 1.3013 1.3284 1.3580 1.3719 1.3826 1.4153 1.4417 1.4493 1.4698 1.4540 1.4615 1.4873 1.5363 1.5681 1.5689 1.5768 1.6066 1.6016 1.6137 1.6121 1.5756 1.6073 1.6048 1.6086 1.5559 1.5618 1.5166 1.5387 1.5619 1.5555 1.5709 1.5845 1.6107 1.6048 1.6128 1.6005 1.6256 1.6453 1.6511 -.9999
   82 B 1985-05-03 1.1381 1.1169 1.0528 1.0401 1.0473 1.0629 1.1054 1.1260 1.1368 1.1675 1.1826 1.2053 1.2072 1.2374 1.2274 1.2393 1.2563 1.2673 1.2502 1.2728 1.2750 1.3005 1.3331 1.3225 1.3060 1.3383 1.2790 1.3064 1.3182 1.2869 1.2937 1.2803 1.3073 1.2939 1.2769 1.2486 1.2214 1.2016 1.1779 1.1832 1.1733 1.1901 1.1974 1.2091 1.2149 1.2072 1.2144 1.2299 1.2236 1.2776 -.9999 -.9999
   86 B 1985-09-07 0.9855 1.0186 1.0628 1.0238 1.0234 1.0287 1.0124 1.0336 1.0072 1.0709 1.0014 1.0483 1.0538 1.0612 1.0496 1.0494 1.0463 0.9939 1.0060 1.0419 1.0570 1.0487 1.0421 -.9999 -.9999 -.9999 -.9999 -.9999 -.9999 1.0285 1.0155 1.0083 -.9999 1.0457 1.0245 1.0391 1.0539 1.0252 1.0256 1.0011 0.9993 1.0356 1.0328 1.0625 1.0559 1.0077 1.0258 1.0197 1.0151 -.9999 -.9999 -.9999
   86 B 9999-99-99 0.9790 1.1586 1.0521 1.1279 0.9695 1.0499 1.0774 1.0286 1.0785 1.0853 1.0774 1.0694 1.1088 1.1234 1.1605 1.0845 1.1205 1.1343 1.1781 1.0969 1.0871 -.9999 -.9999 -.9999 -.9999 1.1281 1.0995 1.0888 1.0445 1.1123 1.0476 1.1666 1.0893 1.1141 1.0726 1.0568 1.0672 1.0615 1.0199 1.0465 1.0822 1.0370 1.1094 1.0966 1.1188 1.1151 1.1186 1.0107 1.0320 -.9999 -.9999 -.9999
   89 B 1985-12-22 1.2348 1.2358 1.2301 1.2238 1.2144 1.2210 1.2244 1.2217 1.2221 1.2267 1.2265 1.2426 1.2561 1.2768 1.2974 1.3197 1.3241 1.3313 1.3430 1.3568 1.3685 1.3895 1.4000 -.9999 -.9999 -.9999 1.4697 1.4623 1.4628 1.4683 1.4599 1.4669 -.9999 1.4657 1.4651 1.4613 1.4566 1.4603 -.9999 -.9999 -.9999 1.4332 1.4394 1.4501 1.4571 1.4665 1.4703 1.4794 1.4878 1.5008 -.9999 -.9999
   92 B 1983-12-30 1.0954 1.0965 1.1046 1.1420 1.1263 1.1540 1.1585 1.1708 1.1890 1.2010 1.2130 -.9999 1.2243 1.2332 1.2449 1.2415 1.2508 1.2615 1.2407 1.2601 1.2569 -.9999 -.9999 -.9999 -.9999 -.9999 1.3176 1.3411 1.3298 1.3487 1.3623 1.3476 1.3457 1.3390 1.3560 1.3823 1.3858 1.3878 -.9999 -.9999 1.3986 1.4029 1.3971 1.4143 1.4240 1.4188 1.4061 1.4198 1.4256 1.4347 -.9999 -.9999
   96 B 1985-01-02 1.1747 1.2177 1.2113 1.2413 1.2422 1.2514 1.2342 1.2671 1.2823 1.2827 1.3042 1.2826 1.2775 1.3020 1.3285 1.3207 1.3400 1.3280 1.3477 1.3287 1.3565 1.3593 1.3500 1.3642 1.3636 1.3469 1.3839 1.3693 1.3727 1.3932 1.4305 1.4344 1.3870 1.4036 1.4094 1.4147 1.4270 -.9999 -.9999 -.9999 -.9999 1.4702 1.4873 1.5026 1.5233 1.5150 1.5043 1.5124 1.5172 1.5098 -.9999 -.9999
  101 B 1985-12-23 1.1800 1.1695 1.1663 1.1416 1.1149 1.1161 1.1290 1.1488 1.1824 1.2033 1.2409 1.2285 1.2693 1.2845 1.3209 1.3139 1.3308 1.3269 1.3292 1.3334 1.3635 1.3776 -.9999 -.9999 -.9999 -.9999 1.4343 1.4495 1.4227 1.4554 1.4489 1.4326 1.4566 1.4696 1.4283 1.4161 1.3808 1.3689 1.3562 -.9999 1.3205 1.3301 1.3385 1.3522 1.3666 1.3663 1.3662 1.3850 1.3700 1.4067 1.4077 -.9999
  103 B 1985-12-22 1.1718 1.1377 1.1053 1.0789 1.0804 1.1443 1.0856 1.0929 1.1267 1.1576 1.1832 1.1954 1.2361 1.2296 1.1563 1.2697 1.2585 1.2155 1.2320 1.2432 1.3511 1.3807 1.3205 -.9999 -.9999 -.9999 1.3896 1.3170 1.4168 1.4127 1.4887 1.4482 -.9999 1.3998 1.4041 1.3732 1.3856 1.3527 1.3336 1.3159 -.9999 1.3275 1.3508 1.3437 1.3622 1.3924 1.3864 1.4098 1.4287 1.3769 1.4141 -.9999
  106 B 1985-05-05 0.9473 0.9434 0.9766 0.9534 0.9628 0.9539 0.9725 0.9943 1.0156 0.9932 0.9831 0.9863 0.9713 0.9913 0.9950 0.9984 0.9869 1.0008 1.0309 1.0017 1.0360 0.9976 1.0531 -.9999 -.9999 -.9999 1.0350 1.0597 1.0354 1.0615 1.0664 1.0351 1.0474 1.0517 1.0487 1.0404 1.0319 -.9999 1.0028 1.0108 1.0138 1.0574 1.0319 1.0367 1.0369 0.9709 0.9961 1.0073 1.0246 1.0022 -.9999 -.9999
  113 B 1985-05-05 1.2114 1.1802 1.1668 1.1693 1.1319 1.1407 1.1071 1.1027 1.0982 1.0851 1.1020 1.1414 1.1614 1.1918 1.2215 1.2388 1.2584 1.2686 1.2904 1.3156 1.3210 1.3477 1.3784 1.3842 1.4164 1.4690 1.5172 1.5486 1.6016 1.6158 1.6376 1.6420 1.5712 1.6048 1.5965 1.6162 1.6004 1.5981 1.5724 1.6065 1.5685 1.6341 1.5853 1.5649 1.5262 1.4839 1.4975 1.5441 1.5262 1.4635 -.9999 -.9999
  114 B 1984-06-02 1.1839 1.1912 1.1826 1.2058 1.2115 1.2353 1.2355 1.2456 1.2452 1.2461 1.2457 1.2624 1.2625 1.2711 1.2922 1.2591 1.2905 1.2944 1.2915 1.2839 1.2912 1.3182 1.3006 1.3404 1.3696 1.3637 1.3630 1.3571 1.3495 1.3822 1.3791 1.3903 1.3559 1.3659 1.3786 1.3894 1.3992 1.3768 1.3661 1.3682 1.3948 1.3974 1.4166 1.4274 1.4246 1.4384 1.4244 1.4023 1.4555 1.4574 -.9999 -.9999
  114 A 1985-09-08 1.2180 1.1679 1.2599 1.2761 1.2402 1.2475 1.2385 1.2153 1.2538 1.2643 1.2647 1.2853 1.2660 1.2923 1.2753 1.2850 1.2912 1.2981 1.2945 1.3443 1.3008 1.3216 1.3231 1.3526 -.9999 -.9999 1.3733 1.3894 1.3467 1.4304 1.3434 1.4041 -.9999 1.3446 1.3377 1.3858 1.3882 1.4147 1.3717 1.3892 1.3848 1.4395 1.4754 1.4703 1.4693 1.4888 1.5155 1.4706 1.5094 1.6065 1.4967 -.9999
  115 B 1985-09-08 1.0379 1.0280 1.0087 0.9945 0.9744 0.9739 0.9800 0.9981 1.0110 1.0358 1.0530 1.0657 1.0864 1.1044 1.1261 1.1388 1.1453 1.1481 1.1608 1.1744 1.1837 1.1992 1.2086 1.2203 1.2284 1.2600 1.2670 1.2703 1.2607 1.2602 1.2610 1.2624 1.2561 1.2581 1.2572 1.2368 1.2323 1.2116 1.1943 1.1727 1.1630 1.1656 1.1714 1.1789 1.2014 1.2045 1.2048 1.2011 1.1958 1.1919 1.1878 1.1807
  116 B 1985-05-05 1.1317 1.1067 1.1277 1.0740 1.1073 1.1072 1.1250 1.1645 1.1873 1.2219 1.2129 1.2127 1.2299 1.2713 1.2482 1.2451 1.2616 1.2701 1.2800 1.3056 1.3183 1.3271 1.3180 1.3066 1.3540 1.3512 1.3286 1.3581 1.3539 1.3504 1.3988 1.3750 1.3764 1.3649 1.3303 1.3270 1.3108 1.2823 1.2442 1.2834 1.3082 1.3590 1.3522 1.3529 1.3863 1.3578 1.3533 1.3996 1.3722 1.3751 1.4628 1.3552
  130 B 1985-05-03 1.0064 1.0000 0.9734 0.9774 0.9957 0.9645 0.9914 1.0297 1.0248 1.0115 0.9779 1.0280 1.0373 0.9977 1.0071 0.9887 1.0468 1.1130 1.0570 1.0501 1.0608 1.0586 0.9941 1.0305 1.1005 1.1470 1.1218 -.9999 1.1288 1.1302 1.1262 1.0892 1.1211 1.1224 1.1650 1.1424 1.1711 1.1750 1.1774 1.1645 1.2282 1.2311 1.2755 1.2509 1.3152 1.2704 1.2914 1.2920 1.2917 1.2972 -.9999 -.9999
  135 B 1983-12-29 1.0225 1.0965 1.2796 1.3241 1.0599 1.2168 1.1716 1.1258 1.1885 1.2249 1.2780 1.2579 1.1420 1.2187 1.2638 1.2021 1.3512 1.3005 1.2776 1.4022 1.2590 1.4053 1.3431 1.3213 1.4987 1.2499 1.4953 1.4268 1.3308 1.4079 1.4105 1.4398 1.4013 1.4322 1.4069 1.4296 1.4776 1.3941 1.3930 1.4492 1.5261 1.5488 1.5648 1.5171 1.5851 1.6207 1.6333 1.5105 1.4540 1.6325 2.2448 2.3708
  135 B 1985-09-08 1.1017 1.1010 1.1053 1.1097 1.1106 1.1106 1.1142 1.1283 1.1422 1.1579 1.1656 1.1765 1.1763 1.1773 1.1928 1.1979 1.2051 1.2076 1.2238 1.2347 1.2367 1.2335 1.2435 1.2354 1.2232 1.2392 1.2539 1.2669 1.2678 1.2756 1.2938 1.2893 1.2699 1.2862 1.3022 1.2961 1.3205 1.3205 1.3101 1.3103 1.3398 1.3469 1.3561 1.3519 1.3706 1.3740 1.3715 1.3662 1.3599 1.3580 1.3486 1.3346
  138 B 1985-05-05 1.1421 1.1262 1.1109 1.1197 1.1161 1.1072 1.1111 1.1174 1.1237 1.1353 1.1255 1.1474 1.1495 1.1735 1.1961 1.1940 1.1917 1.2267 1.2149 1.2303 1.2368 1.2401 1.2552 -.9999 1.2880 1.3065 1.3257 1.3359 1.3540 1.3712 1.3926 1.3510 1.3547 1.3207 1.3685 1.4107 1.3997 1.3679 -.9999 -.9999 1.3856 1.4061 1.4330 1.4098 1.4127 1.4027 1.3534 1.3368 1.3495 1.3685 1.3380 -.9999
  145 B 9999-99-99 1.0135 1.1018 1.0659 1.0686 1.0411 1.0863 1.0703 1.0747 1.0764 1.1229 1.1020 1.0734 1.0576 1.0774 1.0976 1.0955 1.1309 1.1193 1.1131 1.1006 1.0919 1.1194 -.9999 1.1191 1.0607 1.0573 1.1204 1.0716 1.1275 1.1070 1.1024 1.1416 1.1052 1.1022 1.1227 1.1202 1.1250 -.9999 -.9999 -.9999 1.0906 1.1103 1.1151 1.1100 1.0998 1.0902 1.1360 1.1222 1.1296 -.9999 -.9999 -.9999
  152 B 1984-05-31 1.1871 1.2076 1.1500 1.1819 1.1815 1.2526 1.2167 1.2689 1.2336 1.2273 1.2319 1.2732 1.2675 1.2953 1.3527 1.3697 1.4370 1.3784 1.3924 1.4066 1.4128 1.4521 1.4281 1.4663 1.4789 1.5533 1.4887 1.5226 1.5038 1.5073 1.4845 1.4891 1.5061 1.4903 1.4771 1.4620 1.4493 1.3972 1.4149 1.4100 1.4037 1.4534 1.4505 1.4302 1.4709 1.4316 1.4268 1.4668 1.5148 1.4361 1.4200 -.9999
  153 B 1985-09-08 -.9999 1.0966 1.0710 1.1243 1.1098 1.1356 1.1547 1.1355 1.1851 1.1741 1.1516 1.1462 1.1652 1.1500 1.2134 -.9999 1.2452 1.2563 1.2401 1.3021 1.2314 1.3141 1.2209 1.2618 -.9999 1.2927 1.2742 1.3467 1.3700 1.2712 1.3504 1.3464 1.3117 1.3598 1.2951 1.3457 1.3712 1.3604 -.9999 -.9999 1.4013 1.3881 1.3983 1.4642 1.3924 1.4618 1.4385 1.4474 1.4863 -.9999 -.9999 -.9999
  218 B 9999-99-99 1.1182 1.1151 1.0961 1.0460 1.0731 1.1021 1.1213 1.1564 1.1308 1.1571 1.2106 1.2292 1.2225 1.2618 1.2840 1.2823 1.2960 1.3134 1.3092 1.3301 1.3395 1.3368 1.3285 1.3738 1.3572 1.3698 1.3873 1.3933 1.4273 1.3932 1.3984 1.3879 1.4043 1.4017 1.3940 1.3653 1.3559 1.3338 1.2948 1.2659 1.3057 1.3423 1.3660 1.3691 1.3879 1.3924 1.3783 1.4023 1.4005 1.3413 1.3517 1.3371
  221 B 1984-09-21 1.0385 1.0840 1.1428 1.1401 1.1343 1.0824 1.0880 1.0557 1.0563 1.0556 1.0651 1.0637 1.0893 1.1204 1.0922 1.1276 1.1146 1.0972 1.0760 1.1546 1.1330 1.1367 1.1014 0.9835 1.2254 1.0923 1.1261 1.1400 1.1302 1.1600 1.1302 1.1207 1.1112 1.1593 1.1374 1.1264 1.1588 1.1459 1.0968 1.1113 1.1485 1.1033 1.1293 1.1523 1.1689 1.1329 1.1392 1.1152 1.1839 1.1824 -.9999 -.9999
  221 B 1987-04-08 1.1723 1.2140 1.1393 1.1535 1.1159 1.1170 1.0831 1.0972 1.0743 1.0541 1.0600 1.0654 1.0908 1.1009 1.0647 1.1053 -.9999 1.0860 1.1062 1.1189 1.1435 1.0513 1.1078 1.1175 1.0582 1.1101 1.1583 1.0657 1.1245 1.0884 1.1205 1.1080 1.1123 1.1455 1.1632 1.1285 1.1058 1.1390 1.1500 1.1125 1.1306 1.1065 1.1587 1.1626 1.1080 1.1294 1.1878 1.1191 1.0629 1.0975 -.9999 -.9999
  233 B 1984-09-20 -.9999 -.9999 1.1805 1.2152 1.1889 1.1850 1.2140 1.2152 1.2093 1.2246 1.2393 1.2510 1.2292 1.2421 1.2653 1.2781 1.2920 1.2969 1.2986 1.3425 1.3233 1.3692 1.3616 1.3369 -.9999 -.9999 -.9999 1.4194 1.4008 1.4323 1.4178 1.4369 1.4060 1.4205 1.4371 1.4295 1.4311 1.4435 1.4424 1.4586 1.4873 1.5027 1.5171 1.5152 1.5281 1.5595 1.5509 1.5559 1.5640 1.5342 -.9999 -.9999
  233 B 1985-12-22 1.2352 1.2076 1.2379 1.2303 1.2204 1.2135 1.2808 1.2321 1.2398 1.2416 1.2543 1.2708 1.2607 1.2928 1.2949 1.2936 1.2825 1.3300 1.3583 1.3250 1.3996 1.3150 1.3228 -.9999 -.9999 -.9999 1.3719 -.9999 1.3953 1.3428 1.3847 1.4224 1.4045 1.3689 1.3576 1.4406 1.4777 1.4163 1.5129 1.4928 1.5310 1.4935 1.4930 1.5012 1.5219 1.5698 1.5331 1.5117 1.5837 1.5940 1.5606 -.9999
  235 B 9999-99-99 1.1858 1.0860 1.1488 1.1171 1.1347 1.1742 1.1964 1.2062 1.1613 1.2083 1.2497 1.2505 1.2399 1.2793 1.2476 1.2866 1.2784 1.2846 1.2818 1.3048 1.3315 1.3183 1.3423 1.3828 1.3794 1.4178 1.4176 1.3908 1.3948 1.3942 1.3975 1.4226 1.4066 1.3959 1.3976 1.3982 1.3927 1.3966 1.3719 1.3708 1.3952 1.3674 1.4002 1.4098 1.4098 1.4204 1.4059 1.4742 1.4353 1.4121 -.9999 -.9999
  241 B 9999-99-99 0.9740 -.9999 0.9850 1.0122 1.0253 0.9949 1.0484 1.0098 1.0464 1.0221 1.0524 1.1145 1.0574 1.0374 1.0602 1.0566 1.0563 1.0701 1.0300 1.0519 1.0620 1.0391 1.0376 1.0253 1.0427 1.1114 1.0927 1.1241 1.0985 1.1034 1.1475 1.1264 1.0970 1.1115 1.1514 1.1731 1.1791 1.1818 1.1938 1.1912 1.2119 1.2636 1.2691 1.2856 1.3088 1.2913 1.3112 1.3119 1.3520 -.9999 -.9999 1.4163
  246 V 1984-01-20 1.2577 1.2503 1.2761 1.2520 -.9999 1.2284 1.2129 1.1465 1.1310 1.1739 1.1242 1.1420 1.2184 1.2449 1.2459 1.2884 1.3317 1.3243 1.3333 1.4185 1.4443 1.4536 1.5049 1.5981 1.7001 1.6675 1.7188 1.7449 1.7875 1.8136 1.8649 1.8743 1.7614 1.8059 1.8414 1.8356 1.8462 1.8314 1.8588 1.8947 1.8885 1.9076 1.8931 1.8782 1.8973 1.9160 1.9350 1.9792 1.9644 2.0080 2.1363 1.9451
  258 B 1985-12-24 1.1838 1.1376 1.1285 1.1334 1.1089 1.0772 1.0974 1.1026 1.1609 1.1891 1.2347 1.2393 1.2806 1.2838 1.3032 1.3291 1.3454 1.3680 -.9999 -.9999 1.3924 1.4193 1.4383 1.4042 1.4607 1.5075 1.4406 1.4714 1.4671 1.4374 1.4949 1.5125 1.5005 1.4721 1.4615 1.4288 1.4272 -.9999 -.9999 -.9999 -.9999 -.9999 1.4121 1.4370 1.4151 1.4432 1.4549 1.4698 1.4787 1.4720 -.9999 -.9999
  258 B 9999-99-99 1.1749 1.1299 1.0898 1.0777 1.1057 1.1183 1.1369 1.1771 1.2002 1.2137 1.2502 1.2776 1.3017 1.3128 1.3382 1.3552 1.3443 1.3674 1.3565 1.3555 1.3851 1.4047 1.3749 1.3826 1.4133 1.4308 1.3958 1.4228 1.4282 1.4007 1.3967 1.4019 1.4160 1.4186 1.3954 1.3666 1.3385 1.3234 1.2789 1.2955 1.2975 1.3112 1.3265 1.3391 1.3454 1.3388 1.3485 1.3650 1.3479 1.3630 -.9999 -.9999
  264 B 1985-12-23 1.2059 1.1647 1.1571 1.0819 1.1183 1.1268 1.1378 1.1514 1.1900 1.2023 1.2017 1.2190 1.2534 -.9999 -.9999 -.9999 1.2724 1.2782 1.3040 1.3477 1.3385 1.3704 -.9999 -.9999 -.9999 1.4358 1.4140 1.4008 1.4276 1.4082 1.4200 1.3966 1.4337 1.4072 1.3981 1.3681 1.3559 1.3449 1.3272 1.3177 1.3272 1.3369 1.3202 1.3342 1.3472 1.3710 1.3561 1.3448 1.3782 1.4171 1.4499 -.9999
  267 B 1984-05-31 1.0700 1.0330 1.1100 1.1934 1.1813 1.2477 1.2330 1.2906 1.2476 1.2679 1.2741 1.3713 1.3041 1.3209 1.3107 1.3251 1.3775 1.4215 1.3885 1.3432 1.3531 1.3849 1.4932 1.4283 1.5023 1.4781 1.4507 1.5164 1.4652 1.5078 1.4994 1.5094 1.4746 1.4885 1.4779 1.5146 1.4762 1.5076 1.5422 1.5888 1.5625 1.5828 1.5957 1.5518 1.5972 1.6672 1.6685 1.6621 -.9999 1.6532 -.9999 -.9999
  270 B 1985-12-22 1.1160 1.0878 1.0774 1.0627 1.0412 1.0448 1.0491 1.0489 1.0783 1.0943 1.1019 1.1301 1.1452 1.1883 1.1856 1.2086 1.2390 1.2282 1.2407 1.2782 1.2650 1.2671 1.2867 1.3345 -.9999 -.9999 -.9999 -.9999 1.3803 1.4192 1.4043 1.4110 -.9999 1.3998 1.3995 1.3982 1.3791 1.3582 -.9999 -.9999 -.9999 1.3475 1.3382 1.3451 1.3565 1.3672 1.3950 1.3763 1.3922 -.9999 -.9999 -.9999
  289 B 1984-05-31 1.3631 1.4443 -.9999 1.3814 1.2359 1.2534 1.1898 1.1991 1.1161 1.1704 1.0474 1.0659 1.2170 1.2681 1.1888 1.3117 1.2468 1.4705 1.4121 1.5166 1.4433 1.5605 1.5455 1.8755 1.8890 1.9021 2.0914 2.1402 2.1748 2.2742 -.9999 -.9999 2.1123 2.2437 2.3634 2.4167 2.4764 2.5028 2.4788 2.5024 2.5235 2.5632 2.5694 2.5517 2.6735 2.5186 2.5488 2.7008 2.5872 2.6824 -.9999 -.9999
  308 B 1984-09-20 1.2666 1.2590 1.3320 1.3096 1.2932 1.3671 1.3099 1.3576 1.3775 1.4366 1.4177 1.4387 1.4271 1.4622 1.4639 1.4575 1.4481 1.5019 1.4585 1.4897 1.4745 1.5119 -.9999 -.9999 -.9999 1.5899 1.6219 1.5621 1.6664 1.6301 1.6601 1.6513 1.6389 1.6187 1.6440 1.6328 1.6850 1.6386 1.7200 1.7257 1.7279 1.6803 1.6716 1.7776 1.7460 1.6906 1.7515 1.7528 -.9999 -.9999 -.9999 -.9999
  308 B 1984-09-21 1.2689 1.2693 1.2081 1.2017 1.2630 1.2888 1.3291 1.3596 1.3267 1.3912 1.3848 1.4114 1.4193 1.4047 1.4294 1.4664 1.4438 1.4914 1.4323 1.5492 1.4737 1.4775 -.9999 -.9999 1.5867 1.6294 1.5972 1.6352 1.5828 1.6177 1.6786 1.6560 1.6090 1.6319 1.6604 1.6577 1.6644 1.6560 1.6997 1.7073 1.7050 1.6964 1.7512 1.7502 1.7466 1.7307 1.6888 1.7322 1.6858 1.6667 1.7397 -.9999
  317 B 1984-06-03 1.0856 0.9993 1.0487 0.9593 1.0399 1.0284 1.0683 1.0760 1.0918 1.0914 1.0909 1.0892 1.0698 1.0919 1.1140 1.1093 1.1194 1.0765 1.1526 1.1570 1.0736 1.1031 1.0444 1.0398 1.1464 1.0908 1.0656 1.1485 1.1131 1.1261 1.1331 1.1138 1.1235 1.1149 1.1305 1.1188 1.1183 1.1125 1.1042 1.1081 1.1473 1.1537 1.1410 1.1685 1.1507 1.1568 1.1508 1.1652 1.1378 1.1460 1.2573 1.0434
  324 B 1983-12-29 1.0000 1.0161 1.0757 1.0156 1.0378 1.0204 0.9897 1.0183 1.0349 1.0197 1.0539 1.0398 1.0485 1.0555 1.0374 1.0461 1.0459 1.0574 1.0775 1.0862 -.9999 1.0705 -.9999 -.9999 -.9999 1.1109 1.1161 1.1672 1.1282 1.1660 1.1585 1.1423 1.1901 -.9999 -.9999 -.9999 -.9999 1.2026 1.1918 1.2505 1.2798 1.3241 1.2712 1.3062 1.3312 1.2960 1.2935 1.3034 1.3417 1.3531 -.9999 -.9999
  336 B 1985-01-04 1.1905 -.9999 1.2698 1.2408 1.2563 1.2941 1.3050 1.2571 1.3571 1.3184 1.2858 1.3282 1.3577 1.3436 1.3356 1.3691 1.3661 1.3950 1.3551 1.4067 1.3778 -.9999 -.9999 -.9999 1.4263 1.3933 1.4633 1.4248 1.4575 1.4538 1.4739 1.4629 1.4320 1.4550 1.4767 1.5089 1.4979 1.4657 1.5293 1.5285 1.5238 1.5476 1.5788 1.5396 1.6292 1.6047 1.6489 1.6419 1.6184 1.5997 1.6381 -.9999
  346 B 9999-99-99 1.0814 1.0731 1.0671 1.0519 1.0610 1.0570 1.0757 1.0989 1.0676 1.0859 1.1040 1.1155 1.1146 1.1670 1.1133 1.1646 1.1902 1.2110 1.2109 1.2407 1.2410 1.2365 1.2599 1.3010 1.2621 1.2924 1.3308 1.3110 1.3137 1.3267 1.3578 1.3407 1.3380 1.3174 1.3346 1.3122 1.2945 1.2816 1.2642 1.2584 1.2637 1.2790 1.3187 1.3178 1.3380 1.3199 1.3247 1.3384 1.3635 1.3522 1.3746 1.4700
  349 B 1983-12-29 1.0624 0.9638 0.9536 0.9082 0.8943 0.9130 0.9209 0.9414 0.9915 1.0218 1.0717 1.1093 1.1363 1.1777 1.2220 1.2079 1.2291 1.2392 1.2663 1.2780 1.2980 1.3137 1.3766 1.4362 1.4681 1.4653 1.4601 1.4693 1.4235 1.4258 1.4184 1.3902 1.4520 1.4334 1.3791 1.3179 1.2835 1.2491 1.2505 1.2428 1.2514 1.2930 1.3700 1.4008 1.4604 1.5022 1.5358 1.5443 1.5929 1.6212 -.9999 -.9999
  349 B 1983-12-31 1.0306 0.9609 0.9245 0.9003 0.8719 0.8759 0.9000 0.9322 0.9759 1.0116 1.0429 1.0905 1.1294 1.1699 1.1947 1.2077 1.2304 1.2554 1.2722 1.2976 1.3136 1.3436 1.3437 1.3936 1.4247 1.4371 1.4514 1.4500 1.4500 1.4314 1.4103 1.3970 -.9999 1.4338 1.3869 1.3335 1.2809 1.2492 1.2330 1.2374 1.2580 1.2999 1.3504 1.3984 1.4470 1.4760 1.4948 1.5191 1.5342 1.5403 1.5626 -.9999
  352 B 1985-05-04 -.9999 -.9999 1.1492 1.1816 1.0988 1.1357 1.1460 1.1360 1.1493 1.1163 1.1406 1.2053 1.1764 1.2528 1.2651 1.2513 1.3470 1.2977 1.3015 1.3768 1.3747 1.3897 1.5085 1.5070 1.5071 1.5038 1.5085 1.4742 1.4621 1.4762 1.4307 1.4859 1.4708 1.4650 1.4471 1.4483 1.4264 1.4074 1.3837 1.3860 1.3829 1.3884 1.4237 1.4499 1.4238 1.4358 1.4391 1.4204 1.4369 1.4510 -.9999 -.9999
  352 B 1985-05-04 1.2214 1.1912 1.2399 1.2748 1.1855 1.2253 1.2364 1.2256 1.2400 1.2043 1.2306 1.3004 1.2692 1.3516 1.3650 1.3501 1.4533 1.4001 1.4042 1.4854 1.4832 1.4994 1.6276 1.6260 1.6260 1.6224 1.6276 1.5905 1.5775 1.5927 1.5437 1.6032 1.5868 1.5806 1.5613 1.5626 1.5389 1.5185 1.4929 1.4954 1.4921 1.4980 1.5361 1.5643 1.5362 1.5491 1.5527 1.5325 1.5503 1.5656 -.9999 -.9999
  354 B 1984-06-02 1.2662 1.1977 1.2324 1.2066 1.1658 1.1526 1.1332 1.0912 1.0748 1.0389 1.0632 1.1187 1.1459 1.1979 1.2060 1.2164 1.2408 1.2718 1.3057 1.3136 1.3327 1.3778 1.3983 1.4863 1.4671 1.5131 1.5745 1.5640 1.6004 1.6533 1.6470 1.6985 1.6231 1.6246 1.6567 1.6683 1.6532 1.6506 1.6258 1.6559 1.6523 1.6489 1.6524 1.6633 1.6958 1.6998 1.6934 1.7006 1.6868 1.6697 1.7450 1.6045
  354 B 1985-12-22 -.9999 1.2164 1.2142 1.1998 1.1994 1.1848 1.1519 1.1380 1.1206 1.0972 1.0894 1.0886 1.1240 1.1319 1.1973 1.2212 1.2353 1.2583 1.2722 1.3105 1.3327 1.3656 1.3990 -.9999 -.9999 -.9999 -.9999 1.5688 1.6191 1.6306 1.6749 1.6670 1.5945 1.6516 1.6779 1.6928 1.7059 1.7055 -.9999 -.9999 -.9999 1.7124 1.7235 1.7535 1.7653 1.7753 1.7833 1.7906 1.7879 1.7967 -.9999 -.9999
  356 B 1983-11-07 0.9853 0.9946 0.9967 0.9844 1.0071 0.9994 0.9922 1.0194 1.0070 1.0078 1.0194 1.0375 -.9999 -.9999 1.0513 1.0465 1.0471 1.0578 1.0562 1.0430 1.0486 1.0667 -.9999 -.9999 -.9999 -.9999 -.9999 1.0872 1.0852 1.0912 1.0812 1.1025 1.0788 1.0824 1.0944 1.0993 1.1074 -.9999 -.9999 -.9999 1.1154 1.1102 1.0998 1.0790 1.1172 1.1181 1.1317 1.1230 1.1352 1.1095 1.1044 -.9999
  364 B 1984-09-21 1.1827 -.9999 1.1498 1.0841 1.0799 1.1169 1.1086 1.0846 1.0700 1.0625 1.0952 1.1299 1.1176 1.2037 1.2693 1.3128 1.2691 1.2786 1.3680 1.3194 1.4054 1.4518 1.3294 1.3754 1.4553 1.5361 1.4739 1.5542 1.5737 1.6418 1.5893 1.6223 -.9999 1.5732 1.6066 1.5887 1.5628 1.5108 1.5261 1.4701 1.5168 1.4876 1.5098 1.5511 1.5462 1.5709 1.6221 1.5985 1.5784 -.9999 -.9999 -.9999
  367 B 1985-01-02 0.9013 1.0583 1.0909 1.0373 0.8605 1.0837 1.0279 1.0392 0.9778 1.0079 1.0270 1.1145 1.1832 1.1666 1.1258 1.1670 1.2274 1.2596 1.2905 1.1578 1.2904 1.4000 1.3084 1.5667 1.2593 1.3755 1.3118 1.3484 1.4528 1.4086 1.4545 1.3356 1.3823 1.4273 1.3905 1.3860 1.3184 1.4059 1.4406 1.2302 1.3688 1.4358 1.4405 1.4768 1.4348 1.4343 1.5380 1.5023 1.6383 1.5448 -.9999 -.9999
